Filename,Grammatical Error Percentage,Readability Score,Average Sentence Length,Repetitive Words Count,Repetitive Words List (limited),Repetitive Words List (full),AI Content Percentage,Generic Content Percentage
The Curious Case Of Benjamin Button.pdf,96.98,88.23,13.976273551988834,1659,"curious: 4, case: 4, benjamin: 887, button: 297, written: 3, short: 6, story: 6, things: 45, begins: 3, dark: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Curious Case Of Benjamin Button.pdf_repetitive_words_full_list.txt,34.39,0.17
The Dark Knight.pdf,81.96,87.62,7.765979381443299,1640,"dark: 8, knight: 5, nolan: 3, christopher: 2, story: 2, batman: 335, burning: 7, massive: 4, flames: 3, shape: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Dark Knight.pdf_repetitive_words_full_list.txt,34.8,0.12
The Departed.pdf,91.5,79.97,6.916949975716367,1505,"departed: 6, william: 7, shot: 20, yellow: 3, blue: 2, white: 6, south: 8, boston: 25, housing: 3, projects: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Departed.pdf_repetitive_words_full_list.txt,34.68,0.13
The Devil Wears Prada.pdf,5.28,87.76,18.862068965517242,12,"wears: 2, revisions: 2, chateau: 2, elegant: 2, anyone: 3, nigel: 3, podium: 2, back: 3, miranda: 5, applauae: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Devil Wears Prada.pdf_repetitive_words_full_list.txt,34.01,0.0
The Diving Bell And The Butterfly.pdf,97.95,86.6,9.595268817204301,1241,"room: 56, naval: 35, hospital: 53, blackness: 8, silence: 28, slowly: 20, begins: 15, distance: 6, sound: 36, voices: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Diving Bell And The Butterfly.pdf_repetitive_words_full_list.txt,34.81,0.11
The Empire Strikes Back.pdf,8.24,86.2,8.729205753595998,1552,"star: 70, wars: 2, empire: 11, strikes: 2, back: 77, story: 2, galaxy: 8, planet: 14, hoth: 71, destroyer: 55...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Empire Strikes Back.pdf_repetitive_words_full_list.txt,34.85,0.12
The English Patient.pdf,93.26,87.21,7.28977405078034,1889,"english: 11, patient: 223, screenplay: 2, anthony: 4, minghella: 3, based: 2, directed: 3, produced: 3, saul: 3, zaentz: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The English Patient.pdf_repetitive_words_full_list.txt,34.94,0.13
The Exorcist.pdf,89.61,78.55,9.281818181818181,980,"horrorlair: 80, exorcist: 84, script: 84, hundreds: 2, camera: 8, around: 32, area: 2, iraqi: 14, finds: 2, caption: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Exorcist.pdf_repetitive_words_full_list.txt,34.8,0.14
The Favourite.pdf,50.74,96.99,7.38611406305349,1087,"favourite: 110, written: 3, shooting: 112, script: 110, countryside: 4, carriage: 21, crosses: 2, military: 5, uniform: 2, inside: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Favourite.pdf_repetitive_words_full_list.txt,34.75,0.14
The Fellowship of The Rings.pdf,78.74,87.92,9.491127647395535,1841,"lord: 24, rings: 17, fellowship: 74, ring: 194, line: 4, cinema: 2, black: 43, screen: 3, super: 4, continues: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Fellowship of The Rings.pdf_repetitive_words_full_list.txt,34.8,0.12
The French Connection.pdf,93.68,86.3,9.29937369519833,1218,"french: 13, connection: 4, william: 2, friedkin: 2, script: 105, provided: 106, educational: 105, purposes: 105, scripts: 105, found: 107...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The French Connection.pdf_repetitive_words_full_list.txt,34.85,0.07
The Fugitive (Early Draft).pdf,68.9,79.67,7.4748096074985355,1579,"fugitive: 11, david: 3, early: 8, fade: 6, philadelphia: 22, courthouse: 3, holding: 6, tank: 2, close: 27, cigarette: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Fugitive (Early Draft).pdf_repetitive_words_full_list.txt,34.98,0.06
The Game.pdf,97.81,85.18,11.674103877103146,1747,"game: 46, john: 12, titles: 3, home: 6, movies: 2, colors: 5, music: 10, birthday: 9, spins: 8, round: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Game.pdf_repetitive_words_full_list.txt,34.81,0.1
The Godfather Part II.pdf,94.35,85.49,10.12579229644076,2073,"godfather: 10, part: 10, mario: 3, puzo: 3, francis: 2, based: 4, fade: 10, pictures: 6, presented: 2, simple: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Godfather Part II.pdf_repetitive_words_full_list.txt,34.68,0.22
The Godfather.pdf,82.36,86.1,10.362439807383627,1724,"godfather: 35, francis: 2, third: 3, paramount: 2, pictures: 3, plaza: 2, york: 20, office: 42, summer: 39, presented: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Godfather.pdf_repetitive_words_full_list.txt,34.75,0.21
The Graduate script.pdf,98.22,96.08,8.50118283203785,992,"graduate: 3, california: 2, amphitheatre: 16, shot: 113, helicopter: 2, moving: 16, clouds: 2, sound: 49, wind: 6, move: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Graduate script.pdf_repetitive_words_full_list.txt,34.43,0.12
The Graduate.pdf,98.56,96.28,8.412391093901258,995,"graduate: 3, california: 2, fade: 9, amphitheatre: 16, shot: 113, helicopter: 2, moving: 16, clouds: 2, sound: 49, wind: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Graduate.pdf_repetitive_words_full_list.txt,34.39,0.11
The Grand Budapest Hotel.pdf,96.08,78.04,9.366151866151867,1826,"best: 9, original: 5, screenplay: 4, anderson: 4, story: 6, hugo: 2, guinness: 2, tgbh: 2, reserved: 3, script: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Grand Budapest Hotel.pdf_repetitive_words_full_list.txt,35.02,0.14
The Grapes Of Wrath.pdf,92.88,95.77,9.111932418162619,1357,"grapes: 7, wrath: 2, john: 44, oklahoma: 7, paved: 9, highway: 32, daylight: 9, distance: 12, comes: 24, joad: 60...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Grapes Of Wrath.pdf_repetitive_words_full_list.txt,34.67,0.09
The Hangover.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Hangover.pdf_repetitive_words_full_list.txt,66.67,0
The Hudsucker Proxy.pdf,97.53,77.13,10.090230905861457,1701,"hudsucker: 136, proxy: 4, draft: 5, black: 10, image: 9, wind: 9, moans: 2, hold: 9, city: 6, skyline: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Hudsucker Proxy.pdf_repetitive_words_full_list.txt,34.94,0.12
The Hunger Games.pdf,96.26,87.92,8.296824542518838,1722,"hunger: 17, games: 66, fade: 2, words: 5, screen: 11, cause: 2, rebellion: 5, called: 4, dark: 8, days: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Hunger Games.pdf_repetitive_words_full_list.txt,34.82,0.08
The Hurt Locker.pdf,61.08,87.01,9.109247506799637,1273,"hurt: 4, mark: 2, shooting: 6, black: 19, screen: 8, arabic: 14, yelling: 3, title: 9, rush: 2, battle: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Hurt Locker.pdf_repetitive_words_full_list.txt,35.02,0.1
The Hustler.pdf,97.26,96.89,7.78820697954272,969,"hustler: 8, small: 11, town: 4, main: 5, street: 12, afternoon: 8, packard: 12, pulls: 11, stretch: 2, legs: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Hustler.pdf_repetitive_words_full_list.txt,34.65,0.08
The Immitation Game.pdf,93.94,87.31,8.56937073540561,1218,"imitation: 3, game: 9, written: 4, based: 2, alan: 716, turing: 396, enigma: 50, black: 3, paying: 3, attention: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Immitation Game.pdf_repetitive_words_full_list.txt,34.74,0.18
The Iron Giant.pdf,94.4,79.06,8.124511930585683,1203,"iron: 10, giant: 327, written: 2, brad: 2, bird: 3, screen: 7, story: 9, book: 2, hughes: 3, fade: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Iron Giant.pdf_repetitive_words_full_list.txt,34.98,0.11
The Kids Are All Right.pdf,96.47,97.2,7.117097061442564,836,"right: 26, kids: 19, written: 2, lisa: 2, cholodenko: 2, stuart: 2, blumberg: 2, script: 2, published: 2, means: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Kids Are All Right.pdf_repetitive_words_full_list.txt,34.63,0.08
The King Of Comedy.pdf,97.54,87.21,8.96841755319149,1351,"fade: 10, midtown: 3, manhattan: 5, behind: 27, opening: 2, credits: 2, watch: 20, montage: 7, rupert: 64, pupkin: 892...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The King Of Comedy.pdf_repetitive_words_full_list.txt,34.69,0.21
The Kings Speech.pdf,81.0,79.26,8.295315682281059,1117,"best: 4, screenplay: 2, david: 88, seidler: 2, king: 91, speech: 21, card: 2, george: 41, world: 11, second: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Kings Speech.pdf_repetitive_words_full_list.txt,35.09,0.17
The Last Action Hero.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Last Action Hero.pdf_repetitive_words_full_list.txt,66.67,0
The Last Boy Scout.pdf,97.83,89.34,6.21455938697318,1814,"last: 26, scout: 3, written: 2, black: 11, bang: 3, detective: 6, take: 33, friend: 12, imagine: 2, worst: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Last Boy Scout.pdf_repetitive_words_full_list.txt,34.93,0.11
The Last Temptation Of Christ.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Last Temptation Of Christ.pdf_repetitive_words_full_list.txt,66.67,0
The Lobster.pdf,51.35,86.81,8.725390625,1171,"lobster: 6, written: 4, element: 2, pictures: 2, limp: 11, country: 3, road: 11, woman: 322, drives: 2, either: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Lobster.pdf_repetitive_words_full_list.txt,34.75,0.43
The Maltese Falcon.pdf,98.54,94.45,9.902148664343786,1661,"maltese: 5, falcon: 34, novel: 2, dashiell: 2, hammett: 2, screen: 2, play: 8, john: 5, huston: 3, version: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Maltese Falcon.pdf_repetitive_words_full_list.txt,34.65,0.08
The Marvelous Mrs Maisel Pilot.pdf,81.39,97.09,6.906763285024154,839,"marvelous: 2, maisel: 12, written: 3, black: 10, large: 2, room: 46, people: 12, seats: 2, little: 12, forks: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Marvelous Mrs Maisel Pilot.pdf_repetitive_words_full_list.txt,34.8,0.16
The Master.pdf,0.0,72.84,33.0,3,"paul: 2, thomas: 2, anderson: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Master.pdf_repetitive_words_full_list.txt,36.36,0.0
The Matrix.pdf,95.55,86.4,8.174911089557064,1383,"shooting: 2, fade: 8, computer: 25, screen: 26, close: 17, boundaries: 2, blinding: 4, cursor: 3, electric: 6, darkness: 16...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Matrix.pdf_repetitive_words_full_list.txt,34.83,0.06
The Nice Guys.pdf,0.1,114.32,100.15772870662461,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Nice Guys.pdf_repetitive_words_full_list.txt,33.33,0.0
The Office Pilot.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Office Pilot.pdf_repetitive_words_full_list.txt,66.67,0
The Pianist.pdf,96.99,78.85,8.17283950617284,1386,"pianist: 8, wladyslaw: 5, szpilman: 533, final: 2, note: 2, otherwise: 3, germans: 24, german: 131, fade: 2, warsaw: 33...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Pianist.pdf_repetitive_words_full_list.txt,35.08,0.09
The Place Beyond The Pines.pdf,96.14,88.33,7.320503144654088,1385,"place: 10, beyond: 3, pines: 119, blvd: 2, white: 121, west: 2, past: 7, present: 2, behind: 35, mighty: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Place Beyond The Pines.pdf_repetitive_words_full_list.txt,34.6,0.09
The Prestige.pdf,95.46,79.06,7.822668579626972,1448,"fade: 2, hats: 7, clustered: 2, small: 19, glade: 4, titles: 2, black: 9, slinks: 3, borden: 598, watching: 16...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Prestige.pdf_repetitive_words_full_list.txt,34.75,0.14
The Purge.pdf,93.58,85.99,10.076859504132232,1355,"purge: 56, james: 444, demonaco: 2, black: 6, screen: 7, hear: 27, female: 7, voice: 23, american: 8, dream: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Purge.pdf_repetitive_words_full_list.txt,34.79,0.16
The Return Of The King.pdf,96.8,79.56,11.010292953285827,1563,"lord: 25, rings: 4, return: 12, king: 49, line: 14, cinema: 2, final: 151, revision: 151, october: 151, black: 53...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Return Of The King.pdf_repetitive_words_full_list.txt,34.83,0.06
The Revenant.pdf,88.89,97.3,10.740344346207538,1365,"based: 2, revenge: 2, true: 4, story: 2, fade: 4, farmhouse: 4, night: 72, mostly: 2, shadows: 9, illuminated: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Revenant.pdf_repetitive_words_full_list.txt,34.89,0.04
The Ring.pdf,11.72,78.85,9.4,11,"ring: 2, ehren: 2, light: 5, blackness: 2, black: 2, monolith: 3, blocking: 2, ribbon: 3, white: 2, wind: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Ring.pdf_repetitive_words_full_list.txt,68.01,0.0
The Seventh Seal.pdf,30.01,95.47,9.560752994865943,1010,"seventh: 2, seal: 2, night: 20, brought: 2, little: 33, heat: 6, dawn: 8, gust: 2, wind: 8, blows: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Seventh Seal.pdf_repetitive_words_full_list.txt,34.98,0.16
The Shape of Water.pdf,50.68,88.33,7.668350775893179,1220,"shape: 5, water: 60, written: 4, guillermo: 4, toro: 4, vanessa: 2, taylor: 2, story: 7, searchlight: 2, pictures: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Shape of Water.pdf_repetitive_words_full_list.txt,34.82,0.08
The Shawshank Redemption script.pdf,96.43,87.92,8.49126213592233,1793,"shawshank: 33, redemption: 2, upon: 2, story: 3, rita: 12, hayworth: 6, king: 4, cabin: 2, night: 95, dark: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Shawshank Redemption script.pdf_repetitive_words_full_list.txt,34.89,0.12
The Shawshank Redemption.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Shawshank Redemption.pdf_repetitive_words_full_list.txt,66.67,0
The Shield Pilot.pdf,94.2,88.23,7.391480730223123,681,"producer: 2, barn: 40, shawn: 2, ryan: 2, pilot: 2, johnson: 2, white: 10, purposes: 2, mackey: 15, david: 116...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Shield Pilot.pdf_repetitive_words_full_list.txt,34.99,0.12
The Shining.pdf,95.62,90.16,6.096091205211726,860,"shining: 4, post: 2, stanley: 2, kubrick: 2, film: 2, july: 2, colorado: 9, mountain: 14, lake: 2, mountains: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Shining.pdf_repetitive_words_full_list.txt,34.33,0.18
The Silence Of The Lambs.pdf,96.21,86.1,10.09816247582205,4269,"silence: 17, lambs: 17, file: 39, fade: 8, grubby: 2, hotel: 6, corridor: 42, dimly: 18, woman: 22, face: 118...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Silence Of The Lambs.pdf_repetitive_words_full_list.txt,35.14,0.21
The Sixth Sense.pdf,96.91,88.84,7.1264296754250385,1265,"night: 42, basement: 18, evening: 9, lightbulb: 2, life: 7, ceiling: 7, light: 19, quick: 4, footsteps: 8, anna: 134...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Sixth Sense.pdf_repetitive_words_full_list.txt,34.83,0.24
The Social Network.pdf,90.13,86.3,9.448576972833118,1462,"black: 4, hear: 23, mark: 742, know: 108, people: 45, genius: 3, living: 4, china: 5, kind: 12, states: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Social Network.pdf_repetitive_words_full_list.txt,34.62,0.09
The Sting script.pdf,95.37,84.37,12.006711409395972,1403,"sting: 3, fade: 28, white: 8, black: 41, appears: 11, lower: 2, left: 9, hand: 29, corner: 12, slum: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Sting script.pdf_repetitive_words_full_list.txt,34.68,0.11
The Sting.pdf,97.18,86.4,10.005112072355486,1356,"second: 48, sting: 4, fade: 28, white: 9, black: 36, appears: 11, lower: 2, left: 12, hand: 26, corner: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Sting.pdf_repetitive_words_full_list.txt,34.79,0.12
The Stranger.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Stranger.pdf_repetitive_words_full_list.txt,66.67,0
The Thin Red Line.pdf,95.64,86.1,8.989958448753463,2273,"thin: 9, line: 48, based: 2, james: 4, jones: 2, served: 2, live: 7, love: 9, family: 7, home: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Thin Red Line.pdf_repetitive_words_full_list.txt,34.53,0.09
The Thing.pdf,0.0,-34.11,4.0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Thing.pdf_repetitive_words_full_list.txt,66.67,0.0
The Third Man (1).pdf,98.06,84.98,12.126807228915663,1201,"third: 8, fade: 3, london: 2, film: 4, zither: 2, music: 45, playing: 6, joseph: 12, carol: 2, reed: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Third Man (1).pdf_repetitive_words_full_list.txt,34.18,0.1
The Third Man(1).pdf,98.06,84.98,12.126807228915663,1201,"third: 8, fade: 3, london: 2, film: 4, zither: 2, music: 45, playing: 6, joseph: 12, carol: 2, reed: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Third Man(1).pdf_repetitive_words_full_list.txt,34.18,0.1
The Third Man.pdf,95.24,87.52,8.83392729864576,1183,"third: 7, high: 11, angle: 15, full: 22, shot: 1050, city: 9, vienna: 19, commentator: 29, never: 18, knew: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Third Man.pdf_repetitive_words_full_list.txt,34.22,0.11
The Town.pdf,95.52,96.18,8.228924785461889,1499,"yellow: 3, green: 6, buff: 181, reshoots: 181, town: 191, chuck: 2, hogan: 2, previous: 2, revision: 2, affleck: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Town.pdf_repetitive_words_full_list.txt,34.54,0.1
The Treasure Of The Sierra Madre.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Treasure Of The Sierra Madre.pdf_repetitive_words_full_list.txt,66.67,0
The Tree of Life.pdf,98.32,96.08,8.403010858835144,1724,"tree: 52, life: 81, first: 51, speaks: 10, rather: 4, might: 44, understand: 9, story: 8, part: 14, house: 109...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Tree of Life.pdf_repetitive_words_full_list.txt,34.7,0.16
The Truman Show.pdf,93.46,77.74,8.917123037604965,1601,"truman: 784, show: 26, screen: 33, play: 7, director: 2, script: 106, note: 3, hard: 3, copy: 4, scene: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Truman Show.pdf_repetitive_words_full_list.txt,35.09,0.14
The Two Towers.pdf,97.22,88.23,8.11837940493775,1819,"lord: 26, rings: 3, towers: 4, line: 13, cinema: 2, black: 29, super: 4, fade: 3, misty: 2, mountains: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Two Towers.pdf_repetitive_words_full_list.txt,34.53,0.07
The usual suspects scripts.pdf,94.87,87.82,8.173032974208292,1310,"revised: 4, white: 154, blue: 4, black: 14, sound: 19, bell: 3, distance: 6, water: 8, wood: 2, make: 26...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The usual suspects scripts.pdf_repetitive_words_full_list.txt,34.78,0.06
The Usual Suspects.pdf,94.91,87.82,8.263071358105886,1312,"revised: 4, white: 15, blue: 35, pink: 17, yellow: 67, script: 24, date: 24, sound: 19, bell: 3, distance: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Usual Suspects.pdf_repetitive_words_full_list.txt,34.78,0.06
The Verdict.pdf,91.64,88.33,7.967122275581825,1084,"verdict: 2, david: 5, first: 6, funeral: 17, parlor: 4, thirty: 5, people: 17, bier: 2, seen: 9, back: 62...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Verdict.pdf_repetitive_words_full_list.txt,34.64,0.14
The Walking Dead Pilot.pdf,90.92,88.02,7.718587145338738,1012,"calling: 64, educational: 61, purposes: 61, fade: 7, georgia: 2, landscape: 2, endless: 2, farmland: 2, rolling: 3, blazing: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Walking Dead Pilot.pdf_repetitive_words_full_list.txt,35.36,0.1
The Wire Pilot.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Wire Pilot.pdf_repetitive_words_full_list.txt,66.67,0
The Witch.pdf,40.52,96.89,6.756395120031484,997,"robert: 3, eggers: 3, characters: 2, william: 386, english: 3, farmer: 2, katherine: 245, wife: 5, thomasin: 435, eldest: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Witch.pdf_repetitive_words_full_list.txt,34.84,0.1
The wizard of oz script.pdf,97.43,91.71,14.940119760479043,992,"wizard: 170, last: 6, march: 7, fade: 10, nearly: 2, forty: 2, years: 3, story: 2, faithful: 2, young: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The wizard of oz script.pdf_repetitive_words_full_list.txt,34.22,0.14
The Wrestler.pdf,87.65,88.94,6.721498888536043,1246,"wrestler: 11, pictures: 2, fade: 3, music: 23, leppard: 4, rock: 5, drop: 6, opening: 3, montage: 3, photos: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The Wrestler.pdf_repetitive_words_full_list.txt,34.79,0.1
The-African-Queen script.pdf,94.85,84.78,11.49510886715052,1891,"african: 51, queen: 54, novel: 2, shooting: 22, draft: 7, page: 98, native: 9, village: 9, clearing: 4, jungle: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The-African-Queen script.pdf_repetitive_words_full_list.txt,34.73,0.23
The-Lady-Eve script.pdf,98.24,97.8,6.823660714285714,619,"lady: 10, whistling: 12, birds: 2, chirping: 3, plenty: 4, couple: 3, milk: 2, perhaps: 2, pigeon: 2, certainly: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\The-Lady-Eve script.pdf_repetitive_words_full_list.txt,34.62,0.28
Thelma And Louise.pdf,96.01,87.62,7.815594763801935,1153,"thelma: 744, louise: 693, second: 10, draft: 2, april: 2, breakdown: 3, restaurant: 8, morning: 17, waitress: 27, coffee: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Thelma And Louise.pdf_repetitive_words_full_list.txt,34.43,0.19
There Will Be Blood.pdf,77.7,95.47,9.046296296296296,1097,"written: 2, paul: 48, script: 2, pink: 8, blue: 15, property: 3, used: 4, published: 2, without: 5, shot: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\There Will Be Blood.pdf_repetitive_words_full_list.txt,34.63,0.29
Three Bilboards Outside Ebbing Missouri.pdf,95.11,86.1,9.142131979695431,955,"three: 16, billboards: 60, outside: 18, ebbing: 9, missouri: 7, street: 25, billboard: 54, road: 38, mildred: 358, hayes: 29...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Three Bilboards Outside Ebbing Missouri.pdf_repetitive_words_full_list.txt,34.67,0.1
Three Kings.pdf,97.28,86.1,9.318511198945982,1384,"green: 4, three: 120, kings: 87, story: 20, please: 14, text: 5, arabic: 65, used: 3, fade: 2, iraqi: 166...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Three Kings.pdf_repetitive_words_full_list.txt,34.66,0.05
To Kill A Mockingbird script.pdf,97.38,95.67,8.64321608040201,1228,"kill: 10, mockingbird: 5, final: 2, february: 4, fade: 4, maycomb: 14, alabama: 2, looking: 21, small: 8, southern: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\To Kill A Mockingbird script.pdf_repetitive_words_full_list.txt,34.45,0.13
Tootsie script.pdf,91.69,96.59,8.102080624187256,1248,"tootsie: 4, shot: 3, like: 74, area: 18, focus: 2, actor: 19, character: 7, slowly: 5, different: 3, rubber: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Tootsie script.pdf_repetitive_words_full_list.txt,34.57,0.14
Tootsie.pdf,91.69,96.59,8.102080624187256,1248,"tootsie: 4, shot: 3, like: 74, area: 18, focus: 2, actor: 19, character: 7, slowly: 5, different: 3, rubber: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Tootsie.pdf_repetitive_words_full_list.txt,34.57,0.14
Toy Story 2.pdf,96.71,88.33,7.678912934071464,990,"story: 2, first: 10, begin: 4, city: 3, planet: 14, space: 18, princess: 2, tied: 3, giant: 4, hurries: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Toy Story 2.pdf_repetitive_words_full_list.txt,35.02,0.05
Toy Story 3.pdf,94.52,89.45,6.034328358208955,1380,"story: 3, blue: 4, fluffy: 2, clouds: 2, bursts: 6, west: 2, train: 15, races: 5, across: 30, desert: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Toy Story 3.pdf_repetitive_words_full_list.txt,34.72,0.03
Toy Story.pdf,0,206.84,0,0,...,C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Toy Story.pdf_repetitive_words_full_list.txt,66.67,0
Training Day.pdf,96.21,89.75,5.925147182506308,1249,"training: 4, fade: 2, jake: 764, house: 49, bedroom: 12, close: 5, alarm: 2, clock: 5, santa: 2, clarita: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Scripts\Training Day.pdf_repetitive_words_full_list.txt,34.85,0.04
